primary_label,secondary_labels,type,latitude,longitude,scientific_name,common_name,author,license,rating,time,url,filename,length,kfold
comwax,[],"['adult', 'male', 'song']",42.6785,-8.72,Estrilda astrild,Common Waxbill,Jacobo Ramil MIllarengo,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,10:30,https://www.xeno-canto.org/640274,comwax/XC640274.ogg,502387,2
comwax,[],"['adult', 'call', 'contact call', 'sex uncertain']",-33.2587,26.581,Estrilda astrild,Common Waxbill,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,07:00,https://www.xeno-canto.org/640570,comwax/XC640570.ogg,412096,4
comwax,[],"['adult', 'female', 'juvenile', 'male', 'song']",-33.3277,26.6259,Estrilda astrild,Common Waxbill,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,07:30,https://www.xeno-canto.org/648485,comwax/XC648485.ogg,2557056,4
comwax,[],"['adult', 'call', 'female', 'flight call', 'juvenile', 'male']",43.1855,-9.048,Estrilda astrild,Common Waxbill,Jacobo Ramil MIllarengo,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,16:00,https://www.xeno-canto.org/648973,comwax/XC648973.ogg,438021,4
comwax,[],"['Running water', 'adult', 'call']",-26.6667,26.7596,Estrilda astrild,Common Waxbill,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,15:00,https://www.xeno-canto.org/651832,comwax/XC651832.ogg,616896,0
comwax,[],['call'],41.8074,-8.8626,Estrilda astrild,Common Waxbill,Jorge Leitão,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,12:58,https://www.xeno-canto.org/657968,comwax/XC657968.ogg,1859904,1
comwax,[],"['call', 'song']",37.1538,-7.6735,Estrilda astrild,Common Waxbill,Nelson Conceição,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,19:06,https://www.xeno-canto.org/666121,comwax/XC666121.ogg,981504,0
comwax,[],"['call', 'song']",37.1658,-7.6207,Estrilda astrild,Common Waxbill,Nelson Conceição,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,20:07,https://www.xeno-canto.org/667140,comwax/XC667140.ogg,1079040,4
comwax,['houspa'],['call'],-23.5667,-46.6501,Estrilda astrild,Common Waxbill,Jeremy Minns,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.5,06:38,https://www.xeno-canto.org/84507,comwax/XC84507.ogg,382851,0
comwax,[],['call'],-23.5667,-46.6501,Estrilda astrild,Common Waxbill,Jeremy Minns,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,07:09,https://www.xeno-canto.org/84508,comwax/XC84508.ogg,419631,4
coopet,[],['call'],-36.2523,174.979,Pterodroma cookii,Cook's Petrel,Dan Lane,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,10:30,https://www.xeno-canto.org/293320,coopet/XC293320.ogg,333531,4
coopet,[],['call'],-36.2523,174.979,Pterodroma cookii,Cook's Petrel,Dan Lane,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,16:30,https://www.xeno-canto.org/293336,coopet/XC293336.ogg,172199,0
coopet,[],['call'],-36.2523,174.979,Pterodroma cookii,Cook's Petrel,Dan Lane,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,16:30,https://www.xeno-canto.org/293339,coopet/XC293339.ogg,169691,1
crehon,"['apapan', 'hawama', 'mauala']",['call'],20.7846,-156.2221,Palmeria dolei,Akohekohe,Brooks Rownd,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,2.5,09:01,https://www.xeno-canto.org/122341,crehon/XC122341.ogg,578304,2
crehon,"['apapan', 'hawama', 'warwhe1']","['call', 'song']",20.7846,-156.2221,Palmeria dolei,Akohekohe,Brooks Rownd,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,1.5,10:16,https://www.xeno-canto.org/122342,crehon/XC122342.ogg,3241728,3
dunlin,[],['call'],53.304,5.089,Calidris alpina,Dunlin,Sander Bot,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.0,11:00,https://www.xeno-canto.org/112427,dunlin/XC112427.ogg,199784,1
dunlin,[],['call'],31.0132,-81.4333,Calidris alpina,Dunlin,Liam Wolff,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,16:41,https://www.xeno-canto.org/112515,dunlin/XC112515.ogg,388608,3
dunlin,[],['call'],28.1916,-82.787,Calidris alpina,Dunlin,Mike Nelson,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.0,08:30,https://www.xeno-canto.org/130562,dunlin/XC130562.ogg,789107,3
dunlin,[],['call'],28.2541,-82.7557,Calidris alpina,Dunlin,Mike Nelson,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.0,08:30,https://www.xeno-canto.org/130563,dunlin/XC130563.ogg,759014,3
dunlin,[],['flight call'],39.257,-75.125,Calidris alpina,Dunlin,Paul Driver,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,04:09,https://www.xeno-canto.org/140019,dunlin/XC140019.ogg,315141,4
dunlin,[],['call'],39.198,-75.014,Calidris alpina,Dunlin,Paul Driver,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,09:09,https://www.xeno-canto.org/140020,dunlin/XC140020.ogg,7989708,3
dunlin,['lobdow'],['song'],64.4669,-164.7537,Calidris alpina,Dunlin,Andrew Spencer,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.5,00:45,https://www.xeno-canto.org/141702,dunlin/XC141702.ogg,1024512,3
dunlin,['lobdow'],['song'],64.4669,-164.7537,Calidris alpina,Dunlin,Andrew Spencer,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.5,00:45,https://www.xeno-canto.org/141703,dunlin/XC141703.ogg,1096704,2
dunlin,[],['call'],71.2435,-156.6335,Calidris alpina,Dunlin,Andrew Spencer,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,01:30,https://www.xeno-canto.org/141725,dunlin/XC141725.ogg,2517504,0
dunlin,[],['flight call'],39.0693,118.2113,Calidris alpina,Dunlin,Matt Slaymaker,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.0,10:00,https://www.xeno-canto.org/144534,dunlin/XC144534.ogg,191425,4
dunlin,[],"['call', 'flight call']",56.1092,47.5529,Calidris alpina,Dunlin,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,1.0,07:00,https://www.xeno-canto.org/146448,dunlin/XC146448.ogg,512418,0
dunlin,[],"['call', 'song']",56.142,47.3509,Calidris alpina,Dunlin,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.0,06:00,https://www.xeno-canto.org/146724,dunlin/XC146724.ogg,625267,1
dunlin,[],"['alarm call', 'flight call']",43.4238,-0.4616,Calidris alpina,Dunlin,Bernard BOUSQUET,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,12:30,https://www.xeno-canto.org/147161,dunlin/XC147161.ogg,163840,4
dunlin,[],['flight call'],56.1085,47.5581,Calidris alpina,Dunlin,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.0,10:30,https://www.xeno-canto.org/147784,dunlin/XC147784.ogg,547584,1
dunlin,[],['flight call'],56.1071,47.5503,Calidris alpina,Dunlin,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,2.0,11:00,https://www.xeno-canto.org/147792,dunlin/XC147792.ogg,302592,1
dunlin,[],['flight call'],56.1086,47.5464,Calidris alpina,Dunlin,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.0,10:30,https://www.xeno-canto.org/149009,dunlin/XC149009.ogg,1307136,2
dunlin,[],['flight call'],56.1071,47.5483,Calidris alpina,Dunlin,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.0,10:30,https://www.xeno-canto.org/149010,dunlin/XC149010.ogg,1393152,3
dunlin,[],['flight call'],56.107,47.5348,Calidris alpina,Dunlin,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.0,10:30,https://www.xeno-canto.org/149025,dunlin/XC149025.ogg,216576,0
dunlin,[],['flight call'],32.7802,-117.2154,Calidris alpina,Dunlin,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,09:46,https://www.xeno-canto.org/149416,dunlin/XC149416.ogg,241920,2
dunlin,[],"['alarm call', 'flight call']",54.3525,18.9657,Calidris alpina,Dunlin,Jarek Matusiak,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,17:00,https://www.xeno-canto.org/150666,dunlin/XC150666.ogg,276480,0
dunlin,[],['call'],54.3525,18.9657,Calidris alpina,Dunlin,Jarek Matusiak,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,16:40,https://www.xeno-canto.org/150801,dunlin/XC150801.ogg,1684224,2
dunlin,[],['call'],54.068,8.976,Calidris alpina,Dunlin,Volker Arnold,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,23:17,https://www.xeno-canto.org/151975,dunlin/XC151975.ogg,311798,0
dunlin,[],['flight call'],56.1065,47.5618,Calidris alpina,Dunlin,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,2.0,11:30,https://www.xeno-canto.org/152754,dunlin/XC152754.ogg,386304,4
dunlin,[],['call'],39.4187,-74.3898,Calidris alpina,Dunlin,Paul Driver,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,08:30,https://www.xeno-canto.org/155914,dunlin/XC155914.ogg,333504,0
dunlin,[],['call'],39.4187,-74.3898,Calidris alpina,Dunlin,Paul Driver,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,08:30,https://www.xeno-canto.org/155916,dunlin/XC155916.ogg,662016,2
dunlin,[],['call'],39.4187,-74.3898,Calidris alpina,Dunlin,Paul Driver,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,08:30,https://www.xeno-canto.org/155917,dunlin/XC155917.ogg,940384,2
dunlin,[],['call'],39.4187,-74.3898,Calidris alpina,Dunlin,Paul Driver,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,08:30,https://www.xeno-canto.org/155919,dunlin/XC155919.ogg,1845696,3
dunlin,[],['call'],54.064,8.964,Calidris alpina,Dunlin,Volker Arnold,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,2.0,19:44,https://www.xeno-canto.org/156058,dunlin/XC156058.ogg,514090,4
dunlin,"['bkbplo', 'brant']",['call'],44.6476,-1.1253,Calidris alpina,Dunlin,Mathieu Taillade,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,1.5,18:00,https://www.xeno-canto.org/157473,dunlin/XC157473.ogg,1122048,0
dunlin,[],['call'],28.6781,-80.7717,Calidris alpina,Dunlin,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,08:51,https://www.xeno-canto.org/161079,dunlin/XC161079.ogg,1519872,1
dunlin,[],['call'],28.6781,-80.7717,Calidris alpina,Dunlin,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,09:00,https://www.xeno-canto.org/161080,dunlin/XC161080.ogg,1431552,2
dunlin,[],['flight call'],28.6781,-80.7717,Calidris alpina,Dunlin,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,09:11,https://www.xeno-canto.org/161082,dunlin/XC161082.ogg,208896,2
dunlin,[],['flight call'],28.6812,-80.6943,Calidris alpina,Dunlin,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,11:21,https://www.xeno-canto.org/161086,dunlin/XC161086.ogg,556032,3
dunlin,[],['call'],28.6812,-80.6943,Calidris alpina,Dunlin,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,09:04,https://www.xeno-canto.org/161091,dunlin/XC161091.ogg,2416128,2
dunlin,[],['call'],28.6812,-80.6943,Calidris alpina,Dunlin,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,11:22,https://www.xeno-canto.org/161093,dunlin/XC161093.ogg,319488,1
dunlin,[],"['call', 'flight call']",28.6812,-80.6943,Calidris alpina,Dunlin,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,11:12,https://www.xeno-canto.org/161095,dunlin/XC161095.ogg,2845440,2
dunlin,[],['call'],28.6812,-80.6943,Calidris alpina,Dunlin,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,11:12,https://www.xeno-canto.org/161096,dunlin/XC161096.ogg,2697216,4
dunlin,[],['call'],32.7152,-9.0598,Calidris alpina,Dunlin,Tero Linjama,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,06:30,https://www.xeno-canto.org/164141,dunlin/XC164141.ogg,259135,2
dunlin,[],['call'],32.7152,-9.0598,Calidris alpina,Dunlin,Tero Linjama,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,06:30,https://www.xeno-canto.org/164142,dunlin/XC164142.ogg,165512,0
dunlin,[],['call'],39.062,-74.7729,Calidris alpina,Dunlin,Paul Driver,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,06:20,https://www.xeno-canto.org/168627,dunlin/XC168627.ogg,940800,0
dunlin,[],['call'],39.062,-74.7729,Calidris alpina,Dunlin,Paul Driver,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,06:21,https://www.xeno-canto.org/168628,dunlin/XC168628.ogg,1053696,0
dunlin,[],['call'],28.6245,-80.7936,Calidris alpina,Dunlin,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,12:02,https://www.xeno-canto.org/169169,dunlin/XC169169.ogg,141312,0
dunlin,[],['flight call'],28.6245,-80.7936,Calidris alpina,Dunlin,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,11:41,https://www.xeno-canto.org/169170,dunlin/XC169170.ogg,277248,0
dunlin,['cangoo'],"['Call', 'flock']",41.61422,-83.17215,Calidris alpina,Dunlin,Allen T. Chartier,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,1.5,?,https://www.xeno-canto.org/17027,dunlin/XC17027.ogg,289216,3
dunlin,[],['call'],48.6299,-3.8423,Calidris alpina,Dunlin,Michele Peron,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,07:00,https://www.xeno-canto.org/172379,dunlin/XC172379.ogg,1884996,2
dunlin,['skylar'],"['call', 'male', 'song']",58.5434,24.4502,Calidris alpina,Dunlin,Uku Paal,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,07:00,https://www.xeno-canto.org/179286,dunlin/XC179286.ogg,556032,2
dunlin,[],['song'],69.598,18.823,Calidris alpina,Dunlin,Stein Ø. Nilsen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,18:30,https://www.xeno-canto.org/179625,dunlin/XC179625.ogg,1519104,3
dunlin,[],"['call', 'song']",78.2185,15.6479,Calidris alpina,Dunlin,Stein Ø. Nilsen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,17:45,https://www.xeno-canto.org/180425,dunlin/XC180425.ogg,1311744,2
dunlin,[],['call'],46.0192,61.846,Calidris alpina,Dunlin,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,08:30,https://www.xeno-canto.org/182762,dunlin/XC182762.ogg,373248,1
dunlin,[],['call'],46.0192,61.846,Calidris alpina,Dunlin,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,08:30,https://www.xeno-canto.org/182763,dunlin/XC182763.ogg,344064,2
dunlin,[],['call'],45.5953,64.3647,Calidris alpina,Dunlin,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,05:30,https://www.xeno-canto.org/182870,dunlin/XC182870.ogg,361728,0
dunlin,[],['call'],46.0192,61.846,Calidris alpina,Dunlin,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,06:00,https://www.xeno-canto.org/184318,dunlin/XC184318.ogg,1050749,3
dunlin,[],['call'],46.0192,61.846,Calidris alpina,Dunlin,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,1.5,07:00,https://www.xeno-canto.org/184320,dunlin/XC184320.ogg,369476,2
dunlin,[],['flight call'],56.1211,47.5042,Calidris alpina,Dunlin,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,08:30,https://www.xeno-canto.org/197018,dunlin/XC197018.ogg,354429,1
dunlin,[],['call'],54.3448,19.048,Calidris alpina,Dunlin,Jarek Matusiak,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,16:00,https://www.xeno-canto.org/197956,dunlin/XC197956.ogg,7186176,3
dunlin,[],['call'],37.2523,-6.9685,Calidris alpina,Dunlin,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,?,https://www.xeno-canto.org/198116,dunlin/XC198116.ogg,1486263,0
dunlin,[],['flight call'],37.2523,-6.9685,Calidris alpina,Dunlin,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,?,https://www.xeno-canto.org/198119,dunlin/XC198119.ogg,155481,3
dunlin,[],['call'],54.9107,19.097,Calidris alpina,Dunlin,Jarek Matusiak,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,00:00,https://www.xeno-canto.org/198689,dunlin/XC198689.ogg,6153984,4
dunlin,[],['call'],54.9107,19.097,Calidris alpina,Dunlin,Jarek Matusiak,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,00:00,https://www.xeno-canto.org/198690,dunlin/XC198690.ogg,965376,4
dunlin,[],['alarm call'],65.998,15.918,Calidris alpina,Dunlin,Rob van Bemmelen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,21:00,https://www.xeno-canto.org/202895,dunlin/XC202895.ogg,1457842,1
dunlin,[],"['alarm call', 'begging call', 'juvenile']",65.998,15.918,Calidris alpina,Dunlin,Rob van Bemmelen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,21:00,https://www.xeno-canto.org/202896,dunlin/XC202896.ogg,3141381,4
dunlin,[],['song'],78.1926,15.8011,Calidris alpina,Dunlin,Stein Ø. Nilsen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,07:30,https://www.xeno-canto.org/210264,dunlin/XC210264.ogg,511488,2
dunlin,[],"['call', 'flight call']",50.8419,3.3345,Calidris alpina,Dunlin,Eddy Scheinpflug,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,07:26,https://www.xeno-canto.org/217206,dunlin/XC217206.ogg,321024,3
dunlin,[],"['call', 'calls in conflict']",34.6993,135.4668,Calidris alpina,Dunlin,Anon Torimi,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,15:30,https://www.xeno-canto.org/241188,dunlin/XC241188.ogg,203520,4
dunlin,[],['flight call'],39.8599,-75.7255,Calidris alpina,Dunlin,Kelley Nunn,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,21:30,https://www.xeno-canto.org/245658,dunlin/XC245658.ogg,804128,1
dunlin,[],['call'],54.7334,10.7001,Calidris alpina,Dunlin,Niels Krabbe,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,xx:xx,https://www.xeno-canto.org/25875,dunlin/XC25875.ogg,288392,0
dunlin,[],['call'],54.7334,10.7001,Calidris alpina,Dunlin,Niels Krabbe,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,xx:xx,https://www.xeno-canto.org/25876,dunlin/XC25876.ogg,227370,4
dunlin,[],"['alarm call', 'call']",70.1443,30.1673,Calidris alpina,Dunlin,Tomek Tumiel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,19:00,https://www.xeno-canto.org/260307,dunlin/XC260307.ogg,1350844,4
dunlin,[],['song'],44.2051,132.4161,Calidris alpina,Dunlin,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,02:30,https://www.xeno-canto.org/266424,dunlin/XC266424.ogg,321829,2
dunlin,[],['flight call'],52.3373,13.8085,Calidris alpina,Dunlin,Sonnenburg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,06:35,https://www.xeno-canto.org/278914,dunlin/XC278914.ogg,82756,2
dunlin,[],"['call', 'social calls']",54.3568,18.9565,Calidris alpina,Dunlin,Jarek Matusiak,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,14:00,https://www.xeno-canto.org/282218,dunlin/XC282218.ogg,1108224,0
dunlin,[],"['call', 'social calls']",54.3568,18.9565,Calidris alpina,Dunlin,Jarek Matusiak,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,14:00,https://www.xeno-canto.org/282219,dunlin/XC282219.ogg,360576,4
dunlin,[],"['aggression', 'call']",54.3568,18.9565,Calidris alpina,Dunlin,Jarek Matusiak,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,14:00,https://www.xeno-canto.org/282223,dunlin/XC282223.ogg,239616,2
dunlin,[],"['alarm call', 'flight call']",54.3568,18.9565,Calidris alpina,Dunlin,Jarek Matusiak,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,14:00,https://www.xeno-canto.org/282225,dunlin/XC282225.ogg,244224,2
dunlin,[],"['aggression', 'call']",54.3568,18.9565,Calidris alpina,Dunlin,Jarek Matusiak,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,14:00,https://www.xeno-canto.org/282227,dunlin/XC282227.ogg,176256,2
dunlin,[],['flight call'],54.3568,18.9565,Calidris alpina,Dunlin,Jarek Matusiak,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,14:00,https://www.xeno-canto.org/284758,dunlin/XC284758.ogg,223190,2
dunlin,[],['call'],35.6284,134.9236,Calidris alpina,Dunlin,Anon Torimi,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,14:30,https://www.xeno-canto.org/291779,dunlin/XC291779.ogg,464640,2
dunlin,[],['call'],35.6284,134.9236,Calidris alpina,Dunlin,Anon Torimi,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,14:30,https://www.xeno-canto.org/291780,dunlin/XC291780.ogg,105984,2
